source,id,title,company,city,remote,salary_min,salary_max,salary_avg,currency,skills,level,category,collected_at,region,month,salary_avg_rub_norm
Habr,habr_1000165802,Разработчик C++,SimbirSoft,Не указан,True,,,,RUB,"C++, Linux",Not specified,Software Development,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000166367,Data Engineer,М Тех,Не указан,True,,,,RUB,"ClickHouse, Greenplum, Apache Airflow, Apache Spark, ETL",Not specified,Data Engineering,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000163567,SDET Java,SimbirSoft,Не указан,True,,,,RUB,"Java, Spring Boot, Junit, Selenium",Not specified,Software Development,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000129519,Разработчик C# (.NET),Action tech,Не указан,True,,,,RUB,"Microsoft SQL, ООП, Entity framework, RabbitMQ, .NET",Not specified,Software Development,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000165612,Java Developer,ITK academy,Казань,True,75000.0,,75000.0,RUB,"Java, Kotlin, Git, Docker, Java Spring Framework",Not specified,Software Development,2026-05-11 17:55:06,Russia,2026-05,75000.0
Habr,habr_1000161573,Стажер java разработчик,Банк России,Томск,False,,,,RUB,"Java, Java Spring Framework",Junior,Software Development,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000161187,Java разработчик,ИТ-Холдинг Т1,Новосибирск,True,,,,RUB,"Java, Java Spring Framework, Spring Boot, Apache Kafka, PostgreSQL",Not specified,Software Development,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000166280,C++ red team developer,СПЕЦПО,Санкт-Петербург,True,230000.0,350000.0,290000.0,RUB,"C#, C++, C, Assembler, LLVM",Not specified,Software Development,2026-05-11 17:55:06,Russia,2026-05,290000.0
Habr,habr_1000166152,Full Stack Developer,ONTHELION,Москва,True,,,,RUB,"Python, REST, Docker, Kubernetes, Java",Not specified,Software Development,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000133845,Middle/Middle+ SRE Engineer (Дальний Восток),TravelLine,Хабаровск,True,,,,RUB,"Powershell, Python, Jenkins, Kubernetes, CI/CD",Middle,DevOps,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000160764,Продуктовый аналитик (Рекомендации в Поиск),Wildberries & Russ,Москва,True,,,,RUB,"SQL, PostgreSQL, Python, ClickHouse, Greenplum",Not specified,Other IT,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000164815,Инженер по тестированию / QA engineer (Linux),МТ-Интеграция,Москва,True,,,,RUB,"Linux, Python, Perl, Виртуализация",Not specified,QA,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000162421,Аналитик данных (Внутренний контроль),Wildberries & Russ,Москва,False,,,,RUB,"Python, SQL, PostgreSQL, ClickHouse, Apache Superset",Not specified,Data Analytics,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000161696,Архитектор (Data/AI),СберЗдоровье,Москва,True,,,,RUB,"Python, DWH, ETL, Apache Airflow, Объектное хранилище S3",Not specified,Other IT,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000166156,Разработчик рантайма в Алису,Яндекс,Москва,False,,,,RUB,"C++, Python",Not specified,Software Development,2026-05-11 17:55:06,Russia,2026-05,
Habr,habr_1000165890,Разработчик на С++ в группу пешеходной и транспортной навигации,Яндекс,Нижний Новгород,False,,,,RUB,"C++, Python",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000157732,Продуктовый аналитик (Департамент Медиа | ADS),Wildberries & Russ,Москва,True,,,,RUB,"SQL, Python, PostgreSQL, ClickHouse",Not specified,Other IT,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000165117,Data Engineer/Дата инженер (ученик),Aston,Москва,True,90000.0,100000.0,95000.0,RUB,"Визуализация, NoSQL, SQL, Python, Agile",Not specified,Data Engineering,2026-05-11 17:55:09,Russia,2026-05,95000.0
Habr,habr_1000165572,ML Engineer (NLP),Банк России,Москва,False,,,,RUB,"NLP, Docker, R, Apache Hadoop, Apache Airflow",Not specified,Data Science,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000166161,QA Engineer (Next.js + NestJS),Fincasemarket,Не указан,True,200000.0,,200000.0,RUB,"NestJS, Next.js, REST, CI/CD, Docker",Not specified,QA,2026-05-11 17:55:09,Russia,2026-05,200000.0
Habr,habr_1000166247,Backend Developer (Laravel),Creative Code,Не указан,True,,,,RUB,"Laravel, ClickHouse, AWS, Golang",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000166253,QA - FullStack (TypeScript + Playwright),М Тех,Москва,True,,,,RUB,"TypeScript, Playwright",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000165859,Разработчик 1С ERP (ГПХ),ИТ-компания «Лоция»,Москва,True,,,,RUB,"1C: ERP, Разработка под 1С",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000161371,Системный аналитик,ИТ-Холдинг Т1,Москва,False,,,,RUB,Linux,Not specified,Other IT,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000147285,Automation QA (Java),IRLIX,Не указан,True,,,,RUB,"Git, Java, Selenium, RESTful API, Jenkins",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000146318,QA Engineer Mobile fullstack (Java),Альфа-Банк,Не указан,True,,,,RUB,"Java, PostgreSQL, Apache Kafka, SOAP, Selenide",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000164916,Developer C++ (KSMG),Лаборатория Касперского,Не указан,True,,,,RUB,"Разработка программного обеспечения, C++",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000166262,Fullstack QA (Mobile + Load),М Тех,Москва,True,,,,RUB,"Kotlin, Docker, Java, Нагрузочное тестирование, Apache JMeter",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000165157,Web тестировщик (в офис),Анонимный работодатель,Санкт-Петербург,False,,,,RUB,"REST, TestRail, SQL, Selenium",Not specified,QA,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000164447,"Backend Developer (PHP, Yii2)",Студворк,Самара,True,150000.0,,150000.0,RUB,"PHP, Redis, PostgreSQL, Linux, RabbitMQ",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,150000.0
Habr,habr_1000158318,Senior/Lead Frontend разработчик (React),РОСГОССТРАХ,Не указан,True,,,,RUB,"React, TypeScript, Webpack, MobX, Веб-разработка",Senior,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000161239,Системный аналитик НОБО,ИТ-Холдинг Т1,Не указан,True,,,,RUB,"REST, SQL, PostgreSQL, SOAP, JSON",Not specified,Other IT,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000166393,Тестировщик ПО Manual QA,Unity Parent,Не указан,True,90000.0,120000.0,105000.0,RUB,"Git, SQL, Базы данных, CI/CD, REST",Not specified,QA,2026-05-11 17:55:09,Russia,2026-05,105000.0
Habr,habr_1000166196,Ведущий системный аналитик,Лига Цифровой Экономики,Не указан,True,,,,RUB,"REST, RabbitMQ, Высоконагруженные системы, SQL, Apache Kafka",Not specified,Other IT,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000166252,Инженер по автотестированию на Java,М Тех,Москва,True,,,,RUB,Java,Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000127243,Android Developer (Platform Team),СберЗдоровье,Не указан,True,,,,RUB,"Разработка мобильных приложений, Kotlin, Coroutines, Flow, Android SDK",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000166243,Lead React,М Тех,Москва,True,,,,RUB,"React, Redux, TypeScript",Senior,Other IT,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000166323,Программист Backend PHP на yii2 (Middle),Модимио,Ярославль,True,70000.0,90000.0,80000.0,RUB,"MySQL, Git, JavaScript, SQL, Vue.js",Middle,Software Development,2026-05-11 17:55:09,Russia,2026-05,80000.0
Habr,habr_1000148160,PHP-разработчик,Гринсайт,Зеленоград,True,,,,RUB,"Redis, Laravel, PostgreSQL, Composer, MySQL",Not specified,Software Development,2026-05-11 17:55:09,Russia,2026-05,
Habr,habr_1000166093,DevOps-администратор 1С (Junior+/Middle),Greenway Global,Новосибирск,False,90000.0,230000.0,160000.0,RUB,"SQL, Администрирование 1С, HTTP, RabbitMQ",Junior,DevOps,2026-05-11 17:55:12,Russia,2026-05,160000.0
Habr,habr_1000166187,Technical support [Junior],deeplay,Омск,True,,,,RUB,"Linux, Администрирование Windows, Zabbix, Grafana",Junior,Other IT,2026-05-11 17:55:12,Russia,2026-05,
Habr,habr_1000161196,Системный аналитик (со знанием кредитных процессов (Junior)),ИТ-Холдинг Т1,Новосибирск,True,,,,RUB,"SQL, Java, Apache Kafka",Junior,Other IT,2026-05-11 17:55:12,Russia,2026-05,
Habr,habr_1000165298,Младший инженер ЦОД,Банк ВТБ,Санкт-Петербург,False,,,,RUB,"DHCP, DNS, Администрирование серверов, Администрирование оборудования Cisco, Техническая поддержка",Not specified,Other IT,2026-05-11 17:55:12,Russia,2026-05,
Habr,habr_1000139801,Java Developer,ИТРУМ,Ростов-на-Дону,True,75000.0,,75000.0,RUB,"Git, Java, Spring Boot, Docker",Not specified,Software Development,2026-05-11 17:55:15,Russia,2026-05,75000.0
Habr,habr_1000116161,"Разработчик JavaScript/NodeJS, специалист технической поддержки",A-Parser,Не указан,True,,,,RUB,"JavaScript, Node.js, TypeScript, LLM, Playwright",Not specified,Software Development,2026-05-11 17:55:15,Russia,2026-05,
Habr,habr_1000166255,Разработчик Java,М Тех,Москва,True,,,,RUB,Java,Not specified,Software Development,2026-05-11 17:55:17,Russia,2026-05,
Habr,habr_1000166366,Ведущий Java-разработчик,М Тех,Не указан,True,,,,RUB,"Java, Spring Boot, PostgreSQL, SQL, ClickHouse",Not specified,Software Development,2026-05-11 17:55:17,Russia,2026-05,
Habr,habr_1000166285,Middle Java Developer,ИТРУМ,Ростов-на-Дону,False,150000.0,,150000.0,RUB,"Git, Java, PostgreSQL, Docker, REST",Middle,Software Development,2026-05-11 17:55:17,Russia,2026-05,150000.0
Habr,habr_1000161198,Системный аналитик (со знанием кредитных процессов),ИТ-Холдинг Т1,Ростов-на-Дону,True,,,,RUB,"SQL, Java, Apache Kafka",Not specified,Other IT,2026-05-11 17:55:20,Russia,2026-05,
Habr,habr_1000166338,Системный аналитик,ITK academy,Краснодар,True,75000.0,130000.0,102500.0,RUB,"REST, SQL, BPMN, UML, ER-диаграммы",Not specified,Other IT,2026-05-11 17:55:20,Russia,2026-05,102500.0
Habr,habr_1000165193,Android разработчик / Kotlin developer,Hireway,Не указан,True,120000.0,180000.0,150000.0,RUB,"Kotlin, Git, Java, Android studio, Android SDK",Not specified,Software Development,2026-05-11 17:55:20,Russia,2026-05,150000.0
Habr,habr_1000166370,Инженер поддержки MES систем,НЛМК ИТ,Липецк,True,,,,RUB,"SQL, Apache Kafka, PostgreSQL, Базы данных",Not specified,Other IT,2026-05-11 17:55:20,Russia,2026-05,
Habr,habr_1000166122,1С Аналитик,Aston,Не указан,True,,,,RUB,"1C: ERP, Высоконагруженные системы",Not specified,Other IT,2026-05-11 17:55:23,Russia,2026-05,
Habr,habr_1000164513,C/C++ Developer,Eltex,Новосибирск,False,,,,RUB,"Linux, C, C++",Not specified,Software Development,2026-05-11 17:55:26,Russia,2026-05,
Habr,habr_1000166064,Технический архитектор 1с,OPEN group,Санкт-Петербург,True,400000.0,,400000.0,RUB,"Автоматизация процессов, 1C: ERP",Not specified,Other IT,2026-05-11 17:55:26,Russia,2026-05,400000.0
Habr,habr_1000166349,Программист 1С middle+,1С: БИЗНЕС РЕШЕНИЯ,Не указан,True,130000.0,260000.0,195000.0,RUB,"Разработка под 1С, Разработка решений по интеграции, JSON, Анализ требований, XML",Middle,Software Development,2026-05-11 17:55:29,Russia,2026-05,195000.0
Habr,habr_1000166307,Финансовый аналитик,ИП Титов Михаил Юрьевич,Ростов-на-Дону,True,100000.0,,100000.0,RUB,"SQL, Базы данных, Алгоритмы и структуры данных, Прикладная математика, Большие данные",Not specified,Other IT,2026-05-11 17:55:29,Russia,2026-05,100000.0
Habr,habr_1000165961,Инженер по анализу защищенности инфраструктуры (анализ уязвимостей),ГАЗИНФОРМСЕРВИС,Санкт-Петербург,False,,,,RUB,"Информационная безопасность, Системное администрирование, Администрирование Linux, Powershell, Анализ угроз",Not specified,Other IT,2026-05-11 17:55:29,Russia,2026-05,
Habr,habr_1000166174,DevOps - инженер | Dev Ops engineer,Hireway,Не указан,True,70000.0,100000.0,85000.0,RUB,DevOps,Not specified,DevOps,2026-05-11 17:55:29,Russia,2026-05,85000.0
Habr,habr_1000149993,Erlang/Elixir developer,Eltex,Новосибирск,False,,,,RUB,"Erlang, NoSQL, SQL, Linux, Docker",Not specified,Software Development,2026-05-11 17:55:29,Russia,2026-05,
Habr,habr_1000157114,Выездной инженер технической поддержки,ИТ-Холдинг Т1,Санкт-Петербург,False,62000.0,70000.0,66000.0,RUB,"Администрирование Windows, Linux, Ремонт и обслуживание ПК, Настройка и наладка оборудования, Установка и обслуживание офисной техники",Not specified,Other IT,2026-05-11 17:55:29,Russia,2026-05,66000.0
